text,personality,type,label,text_clean
"Hello, can I book a doctor’s appointment for tomorrow?",unknown,legit,0,"hello, can i book a doctors appointment for tomorrow?"
Can you tell me the statuy of my online food order?,unknown,legit,0,can you tell me the statuy of my online food order?
Congratulations on yourxwork anniversary!,unknown,legit,0,congratulations on yourxwork anniversary!
PLEASE SHARE YOUR PAN CARD NUMBER FOR LOAN APPLICATION PROCESSING.,unknown,legit,0,please share your pan card number for loan application processing.
This is a investment / lottery message: sweepstakes. please respond now.,unknown,Investment / Lottery,1,this is a investment lottery message sweepstakes. please respond now.
THIS IS A AUTHORITY IMPERSONATION MESSAGE: LAW ENFORCEMENT. PLEASE RESPOND NOW.,unknown,Authority Impersonation,1,this is a authority impersonation message law enforcement. please respond now.
THIS IS A SOCIAL ENGINEERING MESSAGE: FOR YOUR SAFETY. PLEASE RESPOND NOW.,unknown,Social Engineering,1,this is a social engineering message for your safety. please respond now.
Can you help me reset my internet banking password?,unknown,legit,0,can you help me reset my internet banking password?
This is a money transfer message: cryptocurrency wallet. Please respond now.,unknown,Money Transfer,1,this is a money transfer message cryptocurrency wallet. please respond now.
This is a urgency & pressure message: urgent. please respond now.,unknown,Urgency & Pressure,1,this is a urgency pressure message urgent. please respond now.
THIS IS A SENSITIVE INFO REQUESTS MESSAGE: CVV. PLEASE RESPOND NOW.,unknown,Sensitive Info Requests,1,this is a sensitive info requests message cvv. please respond now.
Congratulations on your work anniversary!,unknown,legit,0,congratulations on your work anniversary!
This is a investment / lottery message: guaranteed returns. Please respond now.,unknown,Investment / Lottery,1,this is a investment lottery message guaranteed returns. please respond now.
THIS IS A URGENCY & PRESSURE MESSAGE: DO NOT TELL ANYONE. PLEASE RESPOND NOW.,unknown,Urgency & Pressure,1,this is a urgency pressure message do not tell anyone. please respond now.
This is a social enzineering message: keep this secret. please respond now.,unknown,Social Engineering,1,this is a social enzineering message keep this secret. please respond now.
Could you reschedule my flight ticket for next week?,unknown,legit,0,could you reschedule my flight ticket for next week?
CAN YOU TELL ME THE STATUS OF MY ONLINE FOOD ORDER?,unknown,legit,0,can you tell me the status of my online food order?
This is a investment / lottery message: congratulations you won. Please respond now.,unknown,Investment / Lottery,1,this is a investment lottery message congratulations you won. please respond now.
"Hello, can I book a doctor’s appointment for tomorrow?",unknown,legit,0,"hello, can i book a doctors appointment for tomorrow?"
This is a money transfer message: transfer money. please respond now.,unknown,Money Transfer,1,this is a money transfer message transfer money. please respond now.
This is a urgency & pressure message: act now. Please respond now.,unknown,Urgency & Pressure,1,this is a urgency pressure message act now. please respond now.
CAN YOU HELP ME RESET MY INTERNET BANKING PASSWORD?,unknown,legit,0,can you help me reset my internet banking password?
This is a investment / lottery message: sweepstakes. Please respond now.,unknown,Investment / Lottery,1,this is a investment lottery message sweepstakes. please respond now.
I URGENTLY NEED TO PAY MY ELECTRICITY BILL BEFORE DUE DATE.,unknown,legit,0,i urgently need to pay my electricity bill before due date.
Could you reschedule my flight ticket for next week?,unknown,legit,0,could you reschedule my flight ticket for next week?
Please share your PAN card number for loan application processing.,unknown,legit,0,please share your pan card number for loan application processing.
This is a sensitive info requests message: PIN. Please respond now.,unknown,Sensitive Info Requests,1,this is a sensitive info requests message pin. please respond now.
This is a investment / lottery message: guaranteed returns. Please respond now. 🚨,unknown,Investment / Lottery,1,this is a investment lottery message guaranteed returns. please respond now.
I urgently need to pay my electricity bill before due date. 😡,unknown,legit,0,i urgently need to pay my electricity bill before due date.
THIS IS A THREATS & FEAR MESSAGE: YOU WILL LOSE ACCESS. PLEASE RESPOND NOW.,unknown,Threats & Fear,1,this is a threats fear message you will lose access. please respond now.
THIS IS A MONEY TRANSFER MESSAGE: UPFRONT PAYMENT. PLEASE RESPOND NOW.,unknown,Money Transfer,1,this is a money transfer message upfront payment. please respond now.
This is a authority impersonation message: arrest warrant. please respond now.,unknown,Authority Impersonation,1,this is a authority impersonation message arrest warrant. please respond now.
PLEASE SHARE YOUR PAN CARD NUMBER FOR LOAN APPLICATION PROCESSINy.,unknown,legit,0,please share your pan card number for loan application processiny.
CAN YOU TELL ME THE STATUS OF MY ONLINx FOOD ORDER?,unknown,legit,0,can you tell me the status of my onlinx food order?
This is a investment / lottery message: lottery. Please respond now.,unknown,Investment / Lottery,1,this is a investment lottery message lottery. please respond now.
This is a urgency & pressure message: urgent. please respond now.,unknown,Urgency & Pressure,1,this is a urgency pressure message urgent. please respond now.
This is a investment / lottery message: forex scheme. please respond now.,unknown,Investment / Lottery,1,this is a investment lottery message forex scheme. please respond now.
Can you help me reset my internet banking password?,unknown,legit,0,can you help me reset my internet banking password?
I NEED TO TRANSFER MONEY TO MY FATHER’S ACCOUNT TODAY.,unknown,legit,0,i need to transfer money to my fathers account today.
THIS IS A SENSITIVE INFO REQUESTS MESSAGE: ONE-TIME PASSWORD. PLEASE RESPOND NOW.,unknown,Sensitive Info Requests,1,this is a sensitive info requests message onetime password. please respond now.
This is a authority impersonation message: your computer is hacked. Please respond now.,unknown,Authority Impersonation,1,this is a authority impersonation message your computer is hacked. please respond now.
"HELLO, CAN I BOOK A DOCTOR’S APPOINTMENT FOR TOMORROW?",unknown,legit,0,"hello, can i book a doctors appointment for tomorrow?"
This is a investment / lottery message: sweepstakes. Please respond now.,unknown,Investment / Lottery,1,this is a investment lottery message sweepstakes. please respond now.
I urgently need to pay my electricity bill before due date.,unknown,legit,0,i urgently need to pay my electricity bill before due date.
Could you reschedule my flight ticket for next week?,unknown,legit,0,could you reschedule my flight ticket for next week?
Can you tell me the status of my online food order?,unknown,legit,0,can you tell me the status of my online food order?
This is a social engineering message: keep this secret. Please respond now.,unknown,Social Engineering,1,this is a social engineering message keep this secret. please respond now.
Your account statement is ready for download.,unknown,legit,0,your account statement is ready for download.
THIS IS A AUTHORITY IMPERSONATION MESSAGE: IRS. PLEASE RESPOND NOW.,unknown,Authority Impersonation,1,this is a authority impersonation message irs. please respond now.
THIS IS A URGENCY & PRESSURE MESSAGE: ACT NOW. PLEASE RESPOND NOW.,unknown,Urgency & Pressure,1,this is a urgency pressure message act now. please respond now.
THIS IS A MONEY TRANSFER MESSAGE: UPFRONT PAYMENT. PLEASE RESPOND NOW.,unknown,Money Transfer,1,this is a money transfer message upfront payment. please respond now.
This is a investment / lottery message: risk-free investment. please respond now.,unknown,Investment / Lottery,1,this is a investment lottery message riskfree investment. please respond now.
I urgently need to pay my electricity bill before due date.,unknown,legit,0,i urgently need to pay my electricity bill before due date.
This is a threats & fear message: your account is compromised. please respond now.,unknown,Threats & Fear,1,this is a threats fear message your account is compromised. please respond now.
Thys is a threats & fear message: unauthorized access. Please respond now.,unknown,Threats & Fear,1,thys is a threats fear message unauthorized access. please respond now.
This is a sensitive info requests message: social security number. please respond now.,unknown,Sensitive Info Requests,1,this is a sensitive info requests message social security number. please respond now.
This is a threats & fear message: unauthorized access. Please respond now.,unknown,Threats & Fear,1,this is a threats fear message unauthorized access. please respond now.
This is a sensitive info requests myssage: share your OTP. Please respond now.,unknown,Sensitive Info Requests,1,this is a sensitive info requests myssage share your otp. please respond now.
Your account statement is ready foy download.,unknown,legit,0,your account statement is ready foy download.
THIS IS A MONEY TRANSFER MESSAGE: ITUNES CARDS. PLEASE RESPOND NOW.,unknown,Money Transfer,1,this is a money transfer message itunes cards. please respond now.
This is a social engineering message: keep this secret. Please respond now.,unknown,Social Engineering,1,this is a social engineering message keep this secret. please respond now.
This is a investment / lottery message: congratulations you won. please respond now.,unknown,Investment / Lottery,1,this is a investment lottery message congratulations you won. please respond now.
This is a urgency & pressure message: right now. Please respond now.,unknown,Urgency & Pressure,1,this is a urgency pressure message right now. please respond now.
THIS IS A INVESTMENT / LOTTERY MESSAGE: FOREX SCHEME. PLEASE RESPOND NOW.,unknown,Investment / Lottery,1,this is a investment lottery message forex scheme. please respond now.
Your account statemznt is ready for download. 😡,unknown,legit,0,your account statemznt is ready for download.
This is a investment / lottery message: crypto scheme. Please respond now.,unknown,Investment / Lottery,1,this is a investment lottery message crypto scheme. please respond now.
I urgently need to pay my electricity bill before due date.,unknown,legit,0,i urgently need to pay my electricity bill before due date.
THIS IS A AUTHORITY IMPERSONATION MESSAGE: YOUR COMPUTER IS HACKED. PLEASE RESPOND NOW.,unknown,Authority Impersonation,1,this is a authority impersonation message your computer is hacked. please respond now.
CAN YOU TELL ME THE STATUS OF MY ONLINE FOOD ORDER? 🚨,unknown,legit,0,can you tell me the status of my online food order?
CAN YOU HELP ME RESET MY INTERNET BANKING PASSWORD?,unknown,legit,0,can you help me reset my internet banking password?
z urgently need to pay my electricity bill before due date.,unknown,legit,0,z urgently need to pay my electricity bill before due date.
This is a money transfer message: google play cards. please respond now.,unknown,Money Transfer,1,this is a money transfer message google play cards. please respond now.
This is a authority impersonation message: bank security team. Please respond now.,unknown,Authority Impersonation,1,this is a authority impersonation message bank security team. please respond now.
This is a urgency & pressure message: last chance. Please respond now.,unknown,Urgency & Pressure,1,this is a urgency pressure message last chance. please respond now.
"HELLO, CAN I BOOK A DOCTOR’S APPOINTMENT FOR TOMORROW?",unknown,legit,0,"hello, can i book a doctors appointment for tomorrow?"
This is a authority impersonation message: tax department. Please respond now.,unknown,Authority Impersonation,1,this is a authority impersonation message tax department. please respond now.
This is a investment / lottery message: crypto scheme. Please respond now.,unknown,Investment / Lottery,1,this is a investment lottery message crypto scheme. please respond now.
This is a authority impersonation message: your computer is hacked. Please respond now.,unknown,Authority Impersonation,1,this is a authority impersonation message your computer is hacked. please respond now.
This is a social engineering message: trust me. please respond now.,unknown,Social Engineering,1,this is a social engineering message trust me. please respond now.
I need to transfer money to my father’s account today.,unknown,legit,0,i need to transfer money to my fathers account today.
I NEED TO TRANSFER MONEY TO MY FATHER’S ACCOUNT TODAY.,unknown,legit,0,i need to transfer money to my fathers account today.
This is a money transfer message: send payment. Please respond now.,unknown,Money Transfer,1,this is a money transfer message send payment. please respond now.
This is a sensitive info requests message: Social Security number. Please respond now.,unknown,Sensitive Info Requests,1,this is a sensitive info requests message social security number. please respond now.
This is a authority impersonation message: pozice. Please respond now. 😡,unknown,Authority Impersonation,1,this is a authority impersonation message pozice. please respond now.
This is a investment / lottery message: doyble your money. Please respond now.,unknown,Investment / Lottery,1,this is a investment lottery message doyble your money. please respond now.
This is a urgency & pressure message: right now. Please respond now.,unknown,Urgency & Pressure,1,this is a urgency pressure message right now. please respond now.
Congratulations on your work anniversary!,unknown,legit,0,congratulations on your work anniversary!
This is a urgency & pressure message: act now. Please respond now.,unknown,Urgency & Pressure,1,this is a urgency pressure message act now. please respond now.
I urgently need to pay my electricity bill before due date.,unknown,legit,0,i urgently need to pay my electricity bill before due date.
Can you tell me the status of my online food order?,unknown,legit,0,can you tell me the status of my online food order?
This is a authority impersonation message: IRS. Please respond now.,unknown,Authority Impersonation,1,this is a authority impersonation message irs. please respond now.
I need to transfer money to my father’s account today.,unknown,legit,0,i need to transfer money to my fathers account today.
This is a authority impersonation message: arrest warrant. Please respond now.,unknown,Authority Impersonation,1,this is a authority impersonation message arrest warrant. please respond now.
I urgently need to pay my electricity bill before due date.,unknown,legit,0,i urgently need to pay my electricity bill before due date.
This is a threats & fear message: fine. Please rexpond now.,unknown,Threats & Fear,1,this is a threats fear message fine. please rexpond now.
"Hello, can i book a doctor’s appointment for tomorrow?",unknown,legit,0,"hello, can i book a doctors appointment for tomorrow?"
I URGENTLY NEED TO PAY MY ELECTRICITY BILL BEFORE DUE DATE.,unknown,legit,0,i urgently need to pay my electricity bill before due date.
I urgently need to pay my electricity bill before due date. 🚨,unknown,legit,0,i urgently need to pay my electricity bill before due date.
THIS IS A THREATS & FEAR MESSAGE: YOUR ACCOUNT WILL BE FROZEN. PLEASE RESPOND NOW.,unknown,Threats & Fear,1,this is a threats fear message your account will be frozen. please respond now.
Can you help me reset my internet banking password?,unknown,legit,0,can you help me reset my internet banking password?
I need to transfer money to my father’s account today.,unknown,legit,0,i need to transfer money to my fathers account today.
This is a sensitive info requests meysage: PAN card. Please respond now.,unknown,Sensitive Info Requests,1,this is a sensitive info requests meysage pan card. please respond now.
I urgently need to pay my electricity bill before due date.,unknown,legit,0,i urgently need to pay my electricity bill before due date.
This is a investment / lottery message: claim your prize. Please respond now. ⚠️,unknown,Investment / Lottery,1,this is a investment lottery message claim your prize. please respond now.
This is a threats & fear message: penalty. please respond now.,unknown,Threats & Fear,1,this is a threats fear message penalty. please respond now.
This is a sensitive info requests message: bank account details. Please respond now.,unknown,Sensitive Info Requests,1,this is a sensitive info requests message bank account details. please respond now.
I NEEDzTO TRANSFER MONEY TO MY FATHER’S ACCOUNT TODAY. ⚠️,unknown,legit,0,i needzto transfer money to my fathers account today.
THIS IS A INVESTMENT / LOTTERY MESSAGE: FOREX SCHEME. PLEASE RESPOND NOW.,unknown,Investment / Lottery,1,this is a investment lottery message forex scheme. please respond now.
I URGENTLY NEED TO PAY MY ELECTRICITY BILL BEFORE DUE DxTE.,unknown,legit,0,i urgently need to pay my electricity bill before due dxte.
Could you reschedule my flight ticket for next week?,unknown,legit,0,could you reschedule my flight ticket for next week?
Please share your pan card number for loan application processing.,unknown,legit,0,please share your pan card number for loan application processing.
THIS IS A SOCIAL ENGINEERING MESSAGE: VERIFY IDENTITY HERE. PLEASE RESPOND NOW.,unknown,Social Engineering,1,this is a social engineering message verify identity here. please respond now.
THIS IS A SOCIAL ENGINEERING MESSAGE: VERIFY IDENTITY HERE. PLEASE RESPOND NOW.,unknown,Social Engineering,1,this is a social engineering message verify identity here. please respond now.
Please share your PAN card number for loan application processing.,unknown,legit,0,please share your pan card number for loan application processing.
I NEED DETAILS ABOUT MY INCOME TAX REFUND.,unknown,legit,0,i need details about my income tax refund.
Your account statement is readyxfor download.,unknown,legit,0,your account statement is readyxfor download.
I need details about my income tax refund.,unknown,legit,0,i need details about my income tax refund.
THIS IS A AUTHORITY IMPERSONATION MESSAGE: APPLE SUPPORT. PLEASE RESPOND NOW.,unknown,Authority Impersonation,1,this is a authority impersonation message apple support. please respond now.
CxN YOU TELL ME THE STATUS OF MY ONLINE FOOD ORDER?,unknown,legit,0,cxn you tell me the status of my online food order?
Can you help me reset my internet banking password?,unknown,legit,0,can you help me reset my internet banking password?
This is a investment / lottery message: crypto schzme. Please respond now.,unknown,Investment / Lottery,1,this is a investment lottery message crypto schzme. please respond now.
This is a sensitive info requests message: Aadhaar. Please respond now.,unknown,Sensitive Info Requests,1,this is a sensitive info requests message aadhaar. please respond now.
CAN YOUxTELL ME THE STATUS OF MY ONLINE FOOD ORDER?,unknown,legit,0,can youxtell me the status of my online food order?
This is a urgency & pressure message: limited time. Please respond now.,unknown,Urgency & Pressure,1,this is a urgency pressure message limited time. please respond now.
This is a urgency & pressure message: act nowz Please respond now. ⚠️,unknown,Urgency & Pressure,1,this is a urgency pressure message act nowz please respond now.
Please share your pan card number for loan application processing. ⚠️,unknown,legit,0,please share your pan card number for loan application processing.
I need to transfer money to my father’s account today.,unknown,legit,0,i need to transfer money to my fathers account today.
CAN YOU TELL ME THE STATUS OF MY ONLINE FOOD ORDER? ⚠️,unknown,legit,0,can you tell me the status of my online food order?
Congratulations on your work anniversary!,unknown,legit,0,congratulations on your work anniversary!
"Hello, can I book a doctor’s appointment for tomorrow?",unknown,legit,0,"hello, can i book a doctors appointment for tomorrow?"
THIS IS A AUTHORITY IMPERSONATION MESSAGE: COURT ORDER. PLEASE RESPOND NOW.,unknown,Authority Impersonation,1,this is a authority impersonation message court order. please respond now.
THIS IS A URGENCY & PRESSURE MESSAGE: RIGHT NOW. PLEASE RESPOND NOW. 😡,unknown,Urgency & Pressure,1,this is a urgency pressure message right now. please respond now.
THIS IS A SOCIAL ENGINEERING MESSAGE: VERIFY IDENTITY HERE. PLEASE RESPOND NOW. 😡,unknown,Social Engineering,1,this is a social engineering message verify identity here. please respond now.
Can you help me reset my internet banking password?,unknown,legit,0,can you help me reset my internet banking password?
This is a money transfer message: wire funds. Please respond now.,unknown,Money Transfer,1,this is a money transfer message wire funds. please respond now.
THIS IS A URGENCY & PRESSURE MESSAGE: DON’y DELAY. PLEASE RESPOND NOW.,unknown,Urgency & Pressure,1,this is a urgency pressure message dony delay. please respond now.
Your account statement is ready for download. 🚨,unknown,legit,0,your account statement is ready for download.
I NEED DETAILS ABOUT MY INCOME TAX REFUND.,unknown,legit,0,i need details about my income tax refund.
Can you help me reset my internet banking password? ⚠️,unknown,legit,0,can you help me reset my internet banking password?
Can you help me reset my internet banking password?,unknown,legit,0,can you help me reset my internet banking password?
"HELLO, CAN I BOOK A DOCTOR’S APPOINTMENT FOR TOMORROW?",unknown,legit,0,"hello, can i book a doctors appointment for tomorrow?"
Congratulations on your work anniversary!,unknown,legit,0,congratulations on your work anniversary!
This is a urgency & pressure message: act now. please respond now.,unknown,Urgency & Pressure,1,this is a urgency pressure message act now. please respond now.
THIS IS A MONEY TRANSFER MESSAGE: GOOGLE PLAY CARDS. PLEASE RESPOND NOW.,unknown,Money Transfer,1,this is a money transfer message google play cards. please respond now.
THIS IS A SENSITIVE INFO REQUESTS MESSAGE: AADHAAR. PLEASE RESPOND NOW.,unknown,Sensitive Info Requests,1,this is a sensitive info requests message aadhaar. please respond now.
Can you help me reset my internet bankingzpassword?,unknown,legit,0,can you help me reset my internet bankingzpassword?
This is a threats & fear message: you will lose access. Please respond now.,unknown,Threats & Fear,1,this is a threats fear message you will lose access. please respond now.
This is a money transfer message: cryptocurrency wallet. please respond now.,unknown,Money Transfer,1,this is a money transfer message cryptocurrency wallet. please respond now.
"Hello, can i book a doctor’s appointment for tomorrow?",unknown,legit,0,"hello, can i book a doctors appointment for tomorrow?"
This is a investment / lottery message: claim your prize. Please respond now.,unknown,Investment / Lottery,1,this is a investment lottery message claim your prize. please respond now.
This is a investment / lottery message: guaranteed returns. please respond now.,unknown,Investment / Lottery,1,this is a investment lottery message guaranteed returns. please respond now.
Can you texl me the status of my online food order?,unknown,legit,0,can you texl me the status of my online food order?
THIS IS A URGENCY & PRESSURE MESSAGE: DO NOT TELL ANYONE. PLEASE RESPOND NOW.,unknown,Urgency & Pressure,1,this is a urgency pressure message do not tell anyone. please respond now.
Can you hexp me reset my internet banking password?,unknown,legit,0,can you hexp me reset my internet banking password?
THIS IS A SOCIAL ENGINEERING MESSAGE: KEEP THIS SECRET. PLEASE RESPOND NOW.,unknown,Social Engineering,1,this is a social engineering message keep this secret. please respond now.
THIS IS A THREATS & FEAR MESSAGE: YOUR ACCOUNT IS COMPROMISED. PLEASE RESPOND NOW.,unknown,Threats & Fear,1,this is a threats fear message your account is compromised. please respond now.
xHIS IS A SOCIAL ENGINEERING MESSAGE: KEEP THIS SECRET. PLEASE RESPOND NOW.,unknown,Social Engineering,1,xhis is a social engineering message keep this secret. please respond now.
THIS IS AzTHREATS & FEAR MESSAGE: PENALTY. PLEASE RESPOND NOW.,unknown,Threats & Fear,1,this is azthreats fear message penalty. please respond now.
Could zou reschedule my flight ticket for next week?,unknown,legit,0,could zou reschedule my flight ticket for next week?
This is a urgency & pressure message: immediately. Please respond now.,unknown,Urgency & Pressure,1,this is a urgency pressure message immediately. please respond now.
THIS IS A THREATS & FEAR MESSAGE: YOUR ACCOUNT IS COMPROMISED. PLEASE RESPOND NOW.,unknown,Threats & Fear,1,this is a threats fear message your account is compromised. please respond now.
I urgently need to pay my electricity bill before due date.,unknown,legit,0,i urgently need to pay my electricity bill before due date.
Your account statement is ready for download.,unknown,legit,0,your account statement is ready for download.
CAN YOU TELL ME THE STATUS OF MY ONLINE FOOD ORDER?,unknown,legit,0,can you tell me the status of my online food order?
This is a urgency & pressure message: final warning. Please respond now.,unknown,Urgency & Pressure,1,this is a urgency pressure message final warning. please respond now.
This is a authority impersonation message: law enforcemynt. please respond now. 😡,unknown,Authority Impersonation,1,this is a authority impersonation message law enforcemynt. please respond now.
Can you tell me the status of my online food order? 😡,unknown,legit,0,can you tell me the status of my online food order?
This is a authority impersonation message: law enforcement. Please respond now.,unknown,Authority Impersonation,1,this is a authority impersonation message law enforcement. please respond now.
I NEED TO TRANSFER MONEY TO MY FATHER’S ACCOUNT TODAY.,unknown,legit,0,i need to transfer money to my fathers account today.
"Hello, can I book a doctor’s appointment for tomorrow?",unknown,legit,0,"hello, can i book a doctors appointment for tomorrow?"
THIS IS A URGENCY & PRESSURE MESSAGE: LAST CHANCE. PLEASE RESPOND NOW.,unknown,Urgency & Pressure,1,this is a urgency pressure message last chance. please respond now.
Can you help me reset my interney banking password?,unknown,legit,0,can you help me reset my interney banking password?
This is a threats & fear messaze: unauthorized access. Please respond now.,unknown,Threats & Fear,1,this is a threats fear messaze unauthorized access. please respond now.
This is a urgency & pressure message: act now. Please respond now.,unknown,Urgency & Pressure,1,this is a urgency pressure message act now. please respond now.
Congratulations on your work anniversary!,unknown,legit,0,congratulations on your work anniversary!
This is a urgency & pressure message: act fast. please respond now.,unknown,Urgency & Pressure,1,this is a urgency pressure message act fast. please respond now.
I need to transfer money to my father’s account today.,unknown,legit,0,i need to transfer money to my fathers account today.
THIS IS A SENSITIVE INFO REQUESTS MESSAGE: PIN. PLEASE RESPOND NOW.,unknown,Sensitive Info Requests,1,this is a sensitive info requests message pin. please respond now.
I urgently need to pay my electricity bill before due date.,unknown,legit,0,i urgently need to pay my electricity bill before due date.
I need to transfer money to my father’s account today.,unknown,legit,0,i need to transfer money to my fathers account today.
THIS IS A URGENCY & PRESSURE MESSAGE: ACT NOW. PLEASE RESPOND NOW.,unknown,Urgency & Pressure,1,this is a urgency pressure message act now. please respond now.
This is a urgency & pressure message: urgent. Please respond now.,unknown,Urgency & Pressure,1,this is a urgency pressure message urgent. please respond now.
This is a social engineering message: verify identity here. Please respond now.,unknown,Social Engineering,1,this is a social engineering message verify identity here. please respond now.
This is a sensitive info requests message: CVV. Please respond now.,unknown,Sensitive Info Requests,1,this is a sensitive info requests message cvv. please respond now.
Please share your pan card number for loan application processing.,unknown,legit,0,please share your pan card number for loan application processing.
This is a social engineering message: dox’t tell your bank. please respond now.,unknown,Social Engineering,1,this is a social engineering message doxt tell your bank. please respond now.
I urgently need to pay my electricity bill before due datey,unknown,legit,0,i urgently need to pay my electricity bill before due datey
This is a investment / lottery message: crypto scheme. Please respond now.,unknown,Investment / Lottery,1,this is a investment lottery message crypto scheme. please respond now.
This is a threats & fear message: suspicious login detected. Please respond now.,unknown,Threats & Fear,1,this is a threats fear message suspicious login detected. please respond now.
I need to transfer money to my fyther’s account today.,unknown,legit,0,i need to transfer money to my fythers account today.
Please share your PAN card number for loan application processing.,unknown,legit,0,please share your pan card number for loan application processing.
Can you help me reset my internet banking password?,unknown,legit,0,can you help me reset my internet banking password?
PLEASE SHARE YOUR PAN CARD NUMBER FOR LOAN APPLICATION PROCESSING.,unknown,legit,0,please share your pan card number for loan application processing.
"Hello, can I book a doctor’s appointment for tomorrow?",unknown,legit,0,"hello, can i book a doctors appointment for tomorrow?"
THIS IS A AUTHORITY IMPERSONATION MESSAGE: TECH SUPPORT FROM MICROSOFT. PLEASE RESPOND NOW.,unknown,Authority Impersonation,1,this is a authority impersonation message tech support from microsoft. please respond now.
I urgently need to pay my electricity bill before due date.,unknown,legit,0,i urgently need to pay my electricity bill before due date.
THIS IS A URGENCY & PRESSURE MESSAGE: YOUR ACCOUNT WILL BE BLOCKED. PLEASE RESPOND NOW.,unknown,Urgency & Pressure,1,this is a urgency pressure message your account will be blocked. please respond now.
PLEASE SHARE YOUR PAN CARD NUMBER FOR LOAN APPLICATION PROCESSING.,unknown,legit,0,please share your pan card number for loan application processing.
This is a money transfer message: gift cards. Please respond now.,unknown,Money Transfer,1,this is a money transfer message gift cards. please respond now.
This is a threats & fear message: legal action. Plexse respond now. ⚠️,unknown,Threats & Fear,1,this is a threats fear message legal action. plexse respond now.
CONGRATULATIONS ON YOUR WORK ANNIVERSARY!,unknown,legit,0,congratulations on your work anniversary!
This is a sensitive info requests message: share your OTP. Please respond now.,unknown,Sensitive Info Requests,1,this is a sensitive info requests message share your otp. please respond now.
This is a money transfer message: pay quickly. Please respond now.,unknown,Money Transfer,1,this is a money transfer message pay quickly. please respond now.
THIS IS A MONEY TRANSFER MESSAGE: MONEYGRAM. PLEASE RESPOND NOW.,unknown,Money Transfer,1,this is a money transfer message moneygram. please respond now.
I need to transfer money to my father’s account today.,unknown,legit,0,i need to transfer money to my fathers account today.
"HELLO, CAN I BOOK A DOCTOR’S APPOINTMENT FOR TOMORROW?",unknown,legit,0,"hello, can i book a doctors appointment for tomorrow?"
This is a sensitive info requests message: one-time password. Please respond now.,unknown,Sensitive Info Requests,1,this is a sensitive info requests message onetime password. please respond now.
I URGENTLY NEEx TO PAY MY ELECTRICITY BILL BEFORE DUE DATE.,unknown,legit,0,i urgently neex to pay my electricity bill before due date.
THIS IS A MONEY TRANSFER MESSAGE: CRYPTOCURRENCY WALLET. PLEASE RESPOND NOW.,unknown,Money Transfer,1,this is a money transfer message cryptocurrency wallet. please respond now.
This is a social engineering message: for your safety. Please respond now.,unknown,Social Engineering,1,this is a social engineering message for your safety. please respond now.
Your account statement is ready for download.,unknown,legit,0,your account statement is ready for download.
This is a money transfer message: upfront payment. Please respond now. 😡,unknown,Money Transfer,1,this is a money transfer message upfront payment. please respond now.
THIS IS A AUTHORITY IMPERSONATION MESSAGE: LAW ENFORCEMENT. PLEASE RESPOND NOW.,unknown,Authority Impersonation,1,this is a authority impersonation message law enforcement. please respond now.
This is a money transfer message: send money. Please respond now.,unknown,Money Transfer,1,this is a money transfer message send money. please respond now.
CAN YOU HELP ME RESET MY INTERNET BANKING PASSWORD?,unknown,legit,0,can you help me reset my internet banking password?
This is a sensitive info requests message: PAN card. Please respond now.,unknown,Sensitive Info Requests,1,this is a sensitive info requests message pan card. please respond now.
CAN YOU TELL ME THE STATUS OF MY ONLINE FOOD ORDER?,unknown,legit,0,can you tell me the status of my online food order?
This is a urgency & pressure message: your account will be blocked. please respond now.,unknown,Urgency & Pressure,1,this is a urgency pressure message your account will be blocked. please respond now.
THIS IS A MONEY TRANSFER MESSAGE: ITUNES CARDS. PLEASE RESPOND NOW.,unknown,Money Transfer,1,this is a money transfer message itunes cards. please respond now.
PLEASE SHARE YOUR PAN CARD NUMBER FOR LOAN APPLICATION PROCESSING.,unknown,legit,0,please share your pan card number for loan application processing.
This is a urgency & pressure message: act fast. Please respond now.,unknown,Urgency & Pressure,1,this is a urgency pressure message act fast. please respond now.
This is a investment / lottery message: claim your prize. Please respond now.,unknown,Investment / Lottery,1,this is a investment lottery message claim your prize. please respond now.
This is a authority impersonation message: police. Please respond now.,unknown,Authority Impersonation,1,this is a authority impersonation message police. please respond now.
Please share your PAN card number for loan application processing.,unknown,legit,0,please share your pan card number for loan application processing.
This is a social engineering message: verify identity here. Please respond now.,unknown,Social Engineering,1,this is a social engineering message verify identity here. please respond now.
I urgently need to pay my electricity bill before due date.,unknown,legit,0,i urgently need to pay my electricity bill before due date.
Your account statement is ready for download.,unknown,legit,0,your account statement is ready for download.
Could you reschedule my flight ticket for next week?,unknown,legit,0,could you reschedule my flight ticket for next week?
Please share your pan card number for loan application processing.,unknown,legit,0,please share your pan card number for loan application processing.
This is a social engineering message: keep this secret. Please respond now.,unknown,Social Engineering,1,this is a social engineering message keep this secret. please respond now.
COULD YOU RESCHEDULE MY FLIGHT TICKET FOR NEXT WEEK?,unknown,legit,0,could you reschedule my flight ticket for next week?
I need details about my income tax refund.,unknown,legit,0,i need details about my income tax refund.
This is a authority impersonation message: police. Please respond now.,unknown,Authority Impersonation,1,this is a authority impersonation message police. please respond now.
Can you help me reset my internet banking password?,unknown,legit,0,can you help me reset my internet banking password?
Could you reschedule my flight ticket for next week?,unknown,legit,0,could you reschedule my flight ticket for next week?
